Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalYearsInSameJob,IncomePerHour,AgeWhenJoined,YearsUntilPromotion,EmployeeEngagement,YearOfJoining,Rango_Edad,Clasificacion,Semaforo,Overtime_Marital,Overtime_squared,JobRole_BusinessTravel
32,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,18783,3,Y,0,17,3,4,80,2,6,3,3,3,2,0,2,5,10.35,29,0,3.4,2021,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
29,No,Travel_Rarely,1370,Research & Development,3,1,Medical,1,1586,2,Male,87,3,1,Laboratory Technician,1,Single,4723,16213,1,Y,1,18,3,4,80,0,10,3,3,10,9,1,5,9,14.759375,19,1,2.6,2014,26-35,Desempeño Bajo,Naranja,Yes_Single,1,Laboratory Technician_Travel_Rarely
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Y,1,13,3,2,80,3,16,3,3,2,2,2,2,16,19.16875,34,2,2.0,2022,36-45,Desempeño Bajo,Rojo,Yes_Divorced,1,Sales Executive_Travel_Rarely
52,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,19068,21030,1,Y,1,18,3,4,80,0,33,2,4,33,7,15,12,7,59.5875,19,15,2.8,1991,46-55,Desempeño Medio,Verde,Yes_Single,1,Manager_Non-Travel
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,0,12,3,1,80,1,10,6,3,9,2,6,7,3,14.459375,21,6,2.2,2015,26-35,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
34,Yes,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,2,Male,83,3,1,Research Scientist,1,Single,2960,17102,2,Y,0,11,3,3,80,0,8,2,3,4,2,1,3,6,9.25,30,1,2.4,2020,26-35,Desempeño Bajo,Rojo,No_Single,0,Research Scientist_Travel_Rarely
35,No,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,Y,0,16,3,2,80,0,5,3,3,5,2,1,0,2,14.378125,30,1,2.8,2019,36-45,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,Y,0,14,3,3,80,1,8,3,4,3,1,1,2,6,7.328125,37,1,3.2,2021,36-45,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,0,20,4,3,80,1,2,2,3,2,2,2,2,2,8.571875,30,2,2.6,2022,26-35,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Frequently
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,2031,1,Male,56,3,5,Manager,3,Married,18880,17312,5,Y,0,11,3,1,80,0,24,2,2,22,6,4,14,8,59.0,20,4,2.0,2002,36-45,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Rarely
30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,0,20,4,3,80,0,11,2,3,5,4,0,2,10,19.034375,25,0,2.8,2019,26-35,Unicornios,Verde,No_Single,0,Manufacturing Director_Travel_Rarely
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,Y,0,19,3,3,80,1,3,1,3,2,2,1,2,3,9.584375,29,1,2.6,2022,26-35,Desempeño Medio,Verde,No_Married,0,Sales Representative_Travel_Rarely
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Y,1,21,4,3,80,2,1,2,3,0,0,0,0,1,5.003125,23,0,2.8,2024,18-25,Desempeño Bajo,Rojo,Yes_Married,1,Laboratory Technician_Travel_Rarely
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,1,15,3,3,80,3,11,2,3,3,2,0,2,10,31.09375,31,0,2.4,2021,26-35,Desempeño Bajo,Rojo,Yes_Divorced,1,Human Resources_Travel_Frequently
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,0,21,4,3,80,0,7,3,3,5,4,1,0,6,16.546875,34,1,3.0,2019,36-45,Desempeño Bajo,Naranja,No_Married,0,Manufacturing Director_Travel_Rarely
25,No,Travel_Rarely,141,Sales,3,1,Other,1,879,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,1,18,3,4,80,0,5,3,3,5,3,0,3,3,13.10625,20,0,2.8,2019,26-35,Desempeño Bajo,Naranja,Yes_Married,1,Sales Executive_Travel_Rarely
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,0,11,3,2,80,1,5,3,3,5,4,0,4,4,11.56875,33,0,2.8,2019,36-45,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Y,1,23,4,3,80,0,3,4,3,1,0,0,0,2,7.140625,29,0,3.2,2023,26-35,Unicornios,Rojo,Yes_Single,1,Research Scientist_Travel_Frequently
27,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468,16632,9,Y,0,12,3,4,80,1,6,3,3,2,2,2,2,6,10.8375,25,2,2.6,2022,26-35,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Rarely
31,No,Travel_Rarely,1082,Research & Development,1,4,Medical,1,95,3,Male,87,3,1,Research Scientist,2,Single,2501,18775,1,Y,0,17,3,2,80,0,1,4,3,1,1,1,0,1,7.815625,30,1,2.6,2023,26-35,Desempeño Bajo,Naranja,No_Single,0,Research Scientist_Travel_Rarely
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,1,12,3,1,80,0,7,5,2,4,2,0,3,5,6.646875,37,0,2.4,2020,36-45,Desempeño Medio,Verde,Yes_Married,1,Research Scientist_Travel_Rarely
30,No,Travel_Rarely,1334,Sales,4,2,Medical,1,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,1,12,3,2,80,3,11,4,2,11,8,2,7,8,16.278125,19,2,2.2,2013,26-35,Desempeño Bajo,Naranja,Yes_Divorced,1,Sales Executive_Travel_Rarely
42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,1,894,3,Female,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Y,1,13,3,2,80,1,17,1,2,5,3,1,3,15,16.346875,37,1,3.0,2019,36-45,Desempeño Medio,Verde,Yes_Married,1,Laboratory Technician_Travel_Rarely
29,No,Non-Travel,746,Sales,2,3,Life Sciences,1,469,4,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,Y,0,14,3,1,80,1,4,3,2,4,3,0,2,3,14.528125,25,0,2.6,2020,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Non-Travel
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,0,11,3,3,80,1,5,6,4,5,3,0,3,3,6.3875,23,0,3.4,2019,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,Y,0,12,3,1,80,1,20,3,3,18,16,1,11,18,41.26875,20,1,2.0,2006,36-45,Desempeño Medio,Verde,No_Married,0,Research Director_Travel_Rarely
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,0,16,3,2,80,2,27,2,3,4,2,1,2,25,51.290625,45,1,2.2,2020,46-55,Desempeño Bajo,Naranja,No_Married,0,Research Director_Travel_Rarely
31,No,Travel_Rarely,192,Research & Development,2,4,Life Sciences,1,426,3,Male,32,3,1,Research Scientist,4,Divorced,2695,7747,0,Y,1,18,3,2,80,1,3,2,1,2,2,2,2,3,8.421875,29,2,2.6,2022,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Research Scientist_Travel_Rarely
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Y,1,11,3,3,80,0,10,4,3,10,7,0,8,7,17.553125,21,0,2.8,2014,26-35,Desempeño Medio,Rojo,Yes_Married,1,Sales Executive_Travel_Frequently
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,Y,0,11,3,3,80,0,3,2,3,3,2,1,2,2,10.771875,18,1,3.0,2021,18-25,Desempeño Medio,Verde,No_Single,0,Sales Representative_Travel_Rarely
46,No,Travel_Rarely,705,Sales,2,4,Marketing,1,38,2,Female,83,3,5,Manager,1,Single,18947,22822,3,Y,0,12,3,4,80,0,22,2,2,2,2,2,1,22,59.209375,44,2,2.4,2022,46-55,Desempeño Bajo,Naranja,No_Single,0,Manager_Travel_Rarely
36,No,Travel_Rarely,796,Research & Development,12,5,Medical,1,1073,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,0,11,3,2,80,0,15,2,2,14,8,7,8,9,27.68125,22,7,2.8,2010,36-45,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Rarely
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,0,21,4,3,80,2,10,5,3,10,8,4,8,8,21.246875,24,4,3.0,2014,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
36,No,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,97,2,Female,55,4,1,Laboratory Technician,4,Married,3038,22002,3,Y,0,12,3,2,80,0,5,3,3,1,0,0,0,4,9.49375,35,0,3.0,2023,36-45,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,Y,0,25,4,2,80,0,20,3,3,20,11,13,17,11,14.190625,24,13,3.2,2004,36-45,Unicornios,Verde,No_Single,0,Research Scientist_Travel_Rarely
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,Y,0,12,3,1,80,1,11,3,2,8,7,1,1,10,13.546875,21,1,2.2,2016,26-35,Desempeño Medio,Verde,No_Married,0,Healthcare Representative_Travel_Rarely
31,Yes,Travel_Frequently,307,Research & Development,29,2,Medical,1,355,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,0,11,3,2,80,0,6,2,4,5,4,1,4,5,10.871875,26,1,2.6,2019,26-35,Desempeño Bajo,Rojo,No_Single,0,Laboratory Technician_Travel_Frequently
28,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,440,1,Male,84,1,1,Research Scientist,4,Married,3464,24737,5,Y,1,13,3,4,80,0,5,4,2,3,2,2,2,4,10.825,25,2,2.4,2021,26-35,Desempeño Medio,Rojo,Yes_Married,1,Research Scientist_Travel_Rarely
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,0,12,3,4,80,0,10,2,2,5,2,2,3,7,18.540625,39,2,3.0,2019,36-45,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
34,No,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,0,18,3,4,80,1,6,3,3,4,3,1,2,5,6.971875,30,1,3.2,2020,26-35,Desempeño Medio,Verde,No_Married,0,Sales Representative_Travel_Frequently
49,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,Y,0,24,4,3,80,0,26,2,3,5,2,0,0,23,34.265625,44,0,2.6,2019,46-55,Desempeño Medio,Verde,No_Single,0,Healthcare Representative_Travel_Rarely
36,No,Travel_Rarely,884,Sales,1,4,Life Sciences,1,1585,2,Female,73,3,2,Sales Executive,3,Single,6815,21447,6,Y,0,13,3,1,80,0,15,5,3,1,0,0,0,14,21.296875,35,0,2.4,2023,36-45,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Rarely
36,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,5228,23361,0,Y,0,15,3,1,80,1,10,2,3,9,7,0,5,8,16.3375,27,0,2.4,2015,36-45,Desempeño Bajo,Naranja,No_Married,0,Manufacturing Director_Travel_Rarely
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,297,4,Female,88,3,1,Research Scientist,1,Single,2657,8556,5,Y,1,11,3,3,80,0,8,5,3,5,2,0,4,5,8.303125,25,0,2.8,2019,26-35,Desempeño Bajo,Rojo,Yes_Single,1,Research Scientist_Travel_Rarely
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,1,20,4,1,80,2,20,4,2,4,2,0,3,18,16.890625,34,0,2.0,2020,36-45,Unicornios,Verde,Yes_Married,1,Sales Representative_Travel_Rarely
37,No,Travel_Frequently,889,Research & Development,9,3,Medical,1,403,2,Male,53,3,1,Research Scientist,4,Married,2326,11411,1,Y,1,12,3,3,80,3,4,3,2,4,2,1,2,2,7.26875,33,1,2.8,2020,36-45,Desempeño Medio,Verde,Yes_Married,1,Research Scientist_Travel_Frequently
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,1669,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,1,13,3,2,80,1,10,3,2,10,0,0,9,0,13.084375,19,0,1.8,2014,26-35,Desempeño Bajo,Naranja,Yes_Divorced,1,Sales Executive_Travel_Rarely
45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,1,372,3,Male,79,3,4,Healthcare Representative,4,Married,13496,7501,0,Y,1,14,3,2,80,0,21,2,3,20,7,4,10,8,42.175,25,4,3.0,2004,46-55,Desempeño Medio,Verde,Yes_Married,1,Healthcare Representative_Travel_Rarely
27,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,Y,0,19,3,4,80,3,3,4,3,3,2,1,2,2,14.440625,24,1,2.4,2021,26-35,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Non-Travel
32,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,Y,0,13,3,4,80,0,9,5,3,6,2,0,4,5,6.8,26,0,2.8,2018,26-35,Desempeño Bajo,Naranja,No_Single,0,Laboratory Technician_Travel_Rarely
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Y,1,19,3,3,80,1,7,2,2,2,2,0,2,7,12.428125,23,0,3.0,2022,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Laboratory Technician_Travel_Rarely
47,No,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,Y,0,19,3,1,80,0,5,3,3,0,0,0,0,5,9.3,47,0,2.4,2024,46-55,Desempeño Medio,Verde,No_Single,0,Sales Representative_Travel_Frequently
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Y,1,11,3,3,80,3,20,3,3,20,8,3,8,8,10.065625,30,3,3.4,2004,46-55,Desempeño Medio,Verde,Yes_Married,1,Laboratory Technician_Travel_Rarely
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,Y,0,17,3,3,80,1,9,2,3,5,3,1,2,7,9.29375,24,1,3.2,2019,26-35,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,0,12,3,3,80,0,12,3,3,4,2,0,3,10,16.871875,41,0,2.8,2020,46-55,Desempeño Medio,Verde,No_Single,0,Healthcare Representative_Travel_Frequently
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,Y,0,11,3,4,80,0,9,3,3,9,7,0,7,7,23.1625,18,0,2.8,2015,26-35,Desempeño Bajo,Naranja,No_Married,0,Manufacturing Director_Travel_Rarely
29,No,Travel_Frequently,442,Sales,2,2,Life Sciences,1,388,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,0,18,3,1,80,0,10,3,2,10,7,0,9,7,14.23125,19,0,2.4,2014,26-35,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Frequently
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Y,1,20,4,4,80,1,13,3,1,7,7,4,5,13,7.20625,46,4,2.6,2017,46-55,Desempeño Medio,Verde,Yes_Married,1,Sales Representative_Travel_Rarely
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,1,12,3,3,80,1,28,4,3,22,11,14,10,17,32.290625,25,14,2.6,2002,46-55,Desempeño Bajo,Naranja,Yes_Divorced,1,Manufacturing Director_Travel_Rarely
40,Yes,Travel_Rarely,676,Research & Development,9,4,Life Sciences,1,1534,4,Male,86,3,1,Laboratory Technician,1,Single,2018,21831,3,Y,0,14,3,2,80,0,15,3,1,5,4,1,0,14,6.30625,35,1,2.2,2019,36-45,Desempeño Bajo,Rojo,No_Single,0,Laboratory Technician_Travel_Rarely
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,Y,0,18,3,3,80,0,21,6,3,7,7,1,0,21,42.91875,44,1,3.0,2017,46-55,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,0,14,3,4,80,0,7,2,3,7,7,0,7,7,31.190625,20,0,3.4,2017,26-35,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Frequently
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,0,13,3,1,80,0,10,3,2,10,9,0,9,9,24.9625,19,0,1.6,2014,26-35,Desempeño Bajo,Naranja,No_Single,0,Human Resources_Travel_Rarely
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,1,13,3,1,80,1,10,4,3,10,9,1,7,9,17.728125,26,1,2.2,2014,36-45,Desempeño Medio,Verde,Yes_Married,1,Sales Executive_Travel_Rarely
23,No,Travel_Rarely,507,Research & Development,20,1,Life Sciences,1,1533,1,Male,97,3,2,Laboratory Technician,3,Single,2272,24812,0,Y,0,14,3,2,80,0,5,2,3,4,3,1,2,4,7.1,19,1,2.4,2020,18-25,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Rarely
35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,Female,98,2,1,Sales Representative,3,Married,2430,26204,0,Y,0,23,4,1,80,2,6,5,3,5,3,4,2,4,7.59375,30,4,2.2,2019,36-45,Desempeño Medio,Verde,No_Married,0,Sales Representative_Travel_Rarely
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,1,14,3,1,80,0,20,3,1,20,7,1,8,7,12.753125,23,1,1.6,2004,36-45,Desempeño Medio,Verde,Yes_Single,1,Research Scientist_Travel_Rarely
34,No,Travel_Rarely,1346,Research & Development,19,2,Medical,1,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,Y,0,11,3,3,80,1,3,2,3,2,2,1,2,3,8.315625,32,1,3.0,2022,26-35,Desempeño Medio,Verde,No_Divorced,0,Laboratory Technician_Travel_Rarely
21,No,Travel_Rarely,996,Research & Development,3,2,Medical,1,379,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,0,17,3,1,80,0,3,4,4,3,2,1,0,2,10.09375,18,1,2.8,2021,18-25,Desempeño Medio,Verde,No_Single,0,Research Scientist_Travel_Rarely
34,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,0,12,3,4,80,0,10,6,4,10,8,9,6,8,19.140625,24,9,3.0,2014,26-35,Desempeño Bajo,Naranja,No_Single,0,Sales Executive_Travel_Rarely
37,No,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,1,18,3,1,80,2,15,2,3,5,2,0,2,12,42.509375,32,0,2.4,2019,36-45,Desempeño Medio,Verde,Yes_Divorced,1,Research Director_Non-Travel
28,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,1563,12530,1,Y,0,14,3,4,80,1,1,2,1,1,0,0,0,0,4.884375,27,0,2.2,2023,26-35,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
35,No,Travel_Rarely,670,Research & Development,10,4,Medical,1,1587,1,Female,51,3,2,Healthcare Representative,3,Single,6142,4223,3,Y,1,16,3,3,80,0,10,4,3,5,2,0,4,7,19.19375,30,0,2.6,2019,36-45,Desempeño Medio,Verde,Yes_Single,1,Healthcare Representative_Travel_Rarely
47,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,1,19,3,3,80,0,20,3,4,19,10,2,7,11,15.834375,28,2,3.4,2005,46-55,Desempeño Medio,Verde,Yes_Divorced,1,Manufacturing Director_Travel_Frequently
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,Y,0,14,3,4,80,0,1,3,3,1,0,0,0,0,4.634375,18,0,2.8,2023,18-25,Desempeño Bajo,Naranja,No_Single,0,Laboratory Technician_Travel_Rarely
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,Y,0,14,3,1,80,0,6,3,3,5,0,1,4,1,21.715625,28,1,2.4,2019,26-35,Desempeño Medio,Verde,No_Single,0,Healthcare Representative_Travel_Rarely
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,1,12,3,3,80,0,10,2,3,8,7,0,0,9,23.85,27,0,3.2,2016,36-45,Desempeño Medio,Verde,Yes_Married,1,Healthcare Representative_Travel_Rarely
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,0,12,3,1,80,0,11,3,1,3,2,1,2,10,21.46875,38,1,2.0,2021,36-45,Desempeño Bajo,Naranja,No_Single,0,Healthcare Representative_Travel_Rarely
46,No,Travel_Rarely,945,Human Resources,5,2,Medical,1,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Y,1,22,4,4,80,1,16,2,3,4,2,0,2,14,15.690625,42,0,2.8,2020,46-55,Desempeño Bajo,Naranja,Yes_Divorced,1,Human Resources_Travel_Rarely
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,Y,0,17,3,4,80,0,19,4,3,2,2,2,2,19,7.65625,51,2,3.6,2022,46-55,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Rarely
57,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,0,24,4,1,80,1,13,2,2,12,9,2,8,10,15.3125,45,2,2.4,2012,56-65,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,0,12,3,1,80,0,10,0,3,7,7,1,7,10,22.16875,29,1,2.8,2017,36-45,Desempeño Medio,Verde,No_Married,0,Healthcare Representative_Travel_Rarely
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,1,13,3,1,80,2,10,2,3,7,7,7,7,10,10.434375,22,7,2.4,2017,26-35,Desempeño Medio,Rojo,Yes_Divorced,1,Laboratory Technician_Travel_Rarely
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,0,13,3,3,80,0,1,3,2,1,0,0,0,0,3.378125,29,0,2.8,2023,26-35,Desempeño Medio,Rojo,No_Single,0,Sales Representative_Travel_Rarely
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,0,20,4,2,80,0,8,3,3,6,2,0,0,4,15.846875,21,0,2.8,2018,26-35,Unicornios,Verde,No_Single,0,Sales Executive_Travel_Frequently
28,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,Y,0,15,3,4,80,1,5,3,4,3,2,1,2,4,9.090625,25,1,3.0,2021,26-35,Desempeño Medio,Rojo,No_Married,0,Sales Representative_Travel_Frequently
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,Y,0,22,4,3,80,1,32,3,3,2,2,2,2,32,55.8,48,2,2.8,2022,46-55,Desempeño Bajo,Naranja,No_Married,0,Manager_Travel_Frequently
